seller-sku	fulfillment-channel-sku	asin	condition-type	Warehouse-Condition-code	Quantity Available
15596	X001FX6DXF	B004TAYMVA	UsedAcceptable	SELLABLE	0
15575	X001FX6O4X	B0085ITAT6	UsedAcceptable	SELLABLE	0
15604	X001FX6GVJ	B00KJ10E60	UsedAcceptable	SELLABLE	0
15529	X001FX6ND5	B00268F6BC	UsedGood	SELLABLE	0
15655	X001FUOK8N	B0044XDA3S	UsedAcceptable	SELLABLE	0
15623	X001FX6QB9	B0002SRM2O	UsedAcceptable	SELLABLE	0
15501	X001GFO0LT	B00E3QIJB4	UsedGood	SELLABLE	0
15635	X001FX6QAZ	B001HSMW82	UsedAcceptable	SELLABLE	0
15662	X001FWV33L	B00KASUEK8	UsedGood	SELLABLE	0
15599	X001FX6GWD	B01EIZSDWO	UsedAcceptable	SELLABLE	0
15600	X001FWYO1T	B00171JEE4	UsedGood	SELLABLE	0
15612	X001FWYLLR	B00QSKF7EK	UsedGood	SELLABLE	0
15664	X001FWV33V	B01LPNKGGI	UsedAcceptable	SELLABLE	0
15589	X001FWV345	B0018E6HGI	UsedGood	SELLABLE	0
15574	X001G4YUR9	B004ZP4B6K	UsedAcceptable	SELLABLE	0
15661	X001FX6R8L	B0090WOCN0	UsedAcceptable	SELLABLE	0
15488	X001FXFD5T	B01DJTK8FU	UsedAcceptable	SELLABLE	0
15630	X001FX6QX7	B00BGTLT9K	UsedAcceptable	SELLABLE	0
15663	X001FX6R8V	B00CH9QWOU	UsedAcceptable	SELLABLE	0
15594	X001G8IP6R	B0045LTBJG	UsedAcceptable	SELLABLE	0
15602	X001FX6O2Z	B006PE3JZS	UsedAcceptable	SELLABLE	0
15653	X001FUTH5J	B000A76VCY	UsedGood	SELLABLE	0
15654	X001FUTEPH	B0000AR7SY	UsedAcceptable	SELLABLE	0
15478	X001FX5WNR	B00HJ6OBSK	UsedAcceptable	SELLABLE	0
1553	X0012TNTUR	B008LX6OC6	UsedGood	SELLABLE	0
15660	X001FX6NAN	B003VWXZKG	UsedAcceptable	SELLABLE	0
15498	X001FX6QXH	B00PSQ4X2W	UsedAcceptable	SELLABLE	0
15673	X001G520QB	B00KXPRLVS	UsedGood	SELLABLE	0
15502	X001FWYQCV	B00CCYLBZ0	UsedGood	SELLABLE	0
15634	X001FX6NB7	B004NITD9O	UsedAcceptable	SELLABLE	0
15649	X001FX6GTV	B01DTYB05C	UsedAcceptable	SELLABLE	0
15613	X001FX6O3J	B01HPEB7F0	UsedAcceptable	SELLABLE	0
15679	X001GP5Q7V	B00S8P9VX6	UsedAcceptable	SELLABLE	0
15496	X001FX6QXR	B01LX8KOAD	UsedAcceptable	SELLABLE	0
15618	X001FX6O3T	B0010KAJIM	UsedGood	SELLABLE	0
15515	X001FX6O43	B01MAT57WH	UsedGood	SELLABLE	0
15671	X001GFRWSH	B000HDKVCW	UsedAcceptable	SELLABLE	0
15592	X001FWYO4B	B001EF2JRC	UsedAcceptable	SELLABLE	0
15601	X001FX6HSL	B01I3I9L8M	UsedGood	SELLABLE	0
15537	X001FX6QUF	B002G51BZU	UsedAcceptable	SELLABLE	0
15536	X001FX6EMP	B01FYIABTC	UsedGood	SELLABLE	0
15597	X001FX6M4P	B00NQL8Z16	UsedAcceptable	SELLABLE	0
15658	X001FX6EN9	B01C464ZCQ	UsedAcceptable	SELLABLE	0
15668	X001FWVLPV	B0049HAFFK	UsedAcceptable	SELLABLE	0
15579	X001G8N675	B00DRBBRQU	UsedGood	SELLABLE	0
15616	X001FX6QV9	B007WQ9Z6U	UsedGood	SELLABLE	0
15553	X001FWYQAD	B0060EUA32	UsedAcceptable	SELLABLE	0
15656	X001FX6EMZ	B00SSBKZYY	UsedGood	SELLABLE	0
15505	X001FX6M4Z	B007N70JY0	UsedGood	SELLABLE	0
15688	X001GG373Z	B06XHNQ44X	UsedGood	SELLABLE	0
15569	X001FX6QUZ	B018UQ56IG	UsedAcceptable	SELLABLE	0
15551	X001FWYQB7	B001HSMW82	UsedAcceptable	SELLABLE	0
15643	X001FIHXRP	B009TAYGQQ	UsedGood	SELLABLE	0
15500	X001FWYQAX	B00T87H860	UsedGood	SELLABLE	0
15683	X001GPU1DP	B008C1JC4O	UsedGood	SELLABLE	0
15651	X001FV56E9	B00EW1QQ9C	UsedAcceptable	SELLABLE	0
15639	X001FUTGO1	B00LOXNSUQ	UsedGood	SELLABLE	0
15647	X001FUTGWD	B000LNVUJQ	UsedAcceptable	SELLABLE	0
15641	X001FI9S3R	B00JP45F7U	UsedGood	SELLABLE	0
15563	X001FX6QVT	B0064ONLUC	UsedGood	SELLABLE	0
15727	X001G90GPT	B004F1F9P6	UsedAcceptable	SELLABLE	0
15864	X001GP5RE3	B01I3BYYJK	UsedGood	SELLABLE	0
15803	X001GOE9GV	B00T3QBJVG	UsedGood	SELLABLE	0
15783	X001GOE9H5	B00IOEFBKS	UsedGood	SELLABLE	0
15734	X001GG9AOZ	B06XYS8Q5X	UsedAcceptable	SELLABLE	0
15866	X001GYDSAT	B011X2HTZC	UsedGood	SELLABLE	0
15692	X001GGGKB1	B06XHNQ44X	UsedGood	SELLABLE	0
15815	X001GFS84J	B00VGGVQCI	UsedGood	SELLABLE	0
15853	X001GOE9GL	B0000667GV	UsedAcceptable	SELLABLE	0
15811	X001GXM1YJ	B004S4XNEO	UsedAcceptable	SELLABLE	0
15726	X001GOCAMB	B01DHS30OE	UsedAcceptable	SELLABLE	0
15833	X001H4OVM7	B01L1F9SLO	UsedAcceptable	SELLABLE	0
15807	X001GOZQQX	B00HZA6DPO	UsedGood	SELLABLE	0
15854	X001GFSAGF	B0099P4NJ6	UsedAcceptable	SELLABLE	0
15785	X001GXM1Z3	B00LU2I3V0	UsedAcceptable	SELLABLE	0
15875	X001GFU4GT	B00018RRRK	UsedGood	SELLABLE	0
15829	X001GY6KE5	B00EAQJCWW	UsedAcceptable	SELLABLE	0
15836	X001GFQKIF	B01E03UW9Q	UsedGood	SELLABLE	0
15769	X001GP9QHH	B007WZQDNY	UsedAcceptable	SELLABLE	0
15769	X001GP9QHH	B007WZQDNY	UsedAcceptable	UNSELLABLE	1
15851	X001GFS85D	B01BGM1VBC	UsedGood	SELLABLE	0
15818	X001GOZ00F	B016J1ICDU	UsedAcceptable	SELLABLE	0
15700	X001GPZ8N3	B06XHNQ44X	UsedGood	SELLABLE	0
15810	X001GXM1ZD	B00T3QBKLK	UsedAcceptable	SELLABLE	0
15767	X001GOZ019	B01DAI5CF6	UsedGood	SELLABLE	0
15802	X001GXM2TN	B00T3QBJVG	UsedAcceptable	SELLABLE	0
15706	X001GY04ZV	B01CSYV496	UsedAcceptable	SELLABLE	0
15761	X001GFWY3P	B00008URR8	UsedAcceptable	SELLABLE	0
15720	X001GOEA51	B0002AYZUO	UsedGood	SELLABLE	0
15805	X001GY5QUJ	B00I9ASGOK	UsedGood	SELLABLE	0
15789	X001GYFVM7	B01MAZKTY8	UsedGood	SELLABLE	0
15859	X001GFO0KZ	B0002YVWTW	UsedGood	SELLABLE	0
15737	X001GYDSDL	B00CSKKZX2	UsedGood	SELLABLE	0
15834	X001GPZ8ND	B01L1F9SLO	UsedAcceptable	SELLABLE	0
15874	X001GFO0L9	B00018RRRK	UsedGood	SELLABLE	0
15699	X001GGD6LX	B06XHNQ44X	UsedAcceptable	SELLABLE	0
15800	X001GOYSKD	B0018B0AS2	UsedGood	SELLABLE	0
15698	X001GGD6M7	B06XHNQ44X	UsedGood	SELLABLE	0
15873	X001GOC4YF	B00018RRRK	UsedAcceptable	SELLABLE	0
15856	X001GFQIGJ	B00B43LKV0	UsedAcceptable	SELLABLE	0
15779	X001GXY7CN	B00JJ3QY9A	UsedGood	SELLABLE	0
15770	X001GOCH7J	B002HWS2GS	UsedAcceptable	SELLABLE	0
15745	X001GFPRM5	B0016HF5GK	UsedAcceptable	SELLABLE	0
15845	X001GXY7CX	B004V3XQ7G	UsedAcceptable	SELLABLE	0
15691	X001GGD6MH	B06XHNQ44X	UsedAcceptable	SELLABLE	0
15724	X001GY5W9J	B00M2UJN6I	UsedGood	SELLABLE	0
15808	X001GXY7D7	B00IBI5134	UsedAcceptable	SELLABLE	0
15748	X001GFQIGT	B01LCY0KIO	UsedAcceptable	SELLABLE	0
15841	X001GY5W9T	B004DAYHXO	UsedAcceptable	SELLABLE	0
15837	X001GYFVMR	B002QG0RRC	UsedAcceptable	SELLABLE	0
15772	X001GFO0UF	B006LXOJC0	UsedAcceptable	SELLABLE	0
15774	X001GFPOG9	B006LXOJC0	UsedAcceptable	SELLABLE	0
15708	X001GG9L0D	B0157LQTX8	UsedGood	SELLABLE	0
15804	X001GXM8B5	B0072LGY5K	UsedAcceptable	SELLABLE	0
15812	X001GOCH6Z	B00U6TJBX2	UsedAcceptable	SELLABLE	0
15777	X001GOCH79	B006LXOJC0	UsedGood	SELLABLE	0
15768	X001GFPOWN	B01DAI5CF6	UsedAcceptable	SELLABLE	0
15749	X001GXY7DH	B008DBRFBK	UsedAcceptable	SELLABLE	0
15728	X001GFPOWX	B00LNICFYM	UsedAcceptable	SELLABLE	0
15780	X001GYFVNB	B00IP27DFA	UsedGood	SELLABLE	0
15776	X001GFPRMF	B006LXOJC0	UsedGood	SELLABLE	0
15877	X001GFPOX7	B00018RRRK	UsedAcceptable	SELLABLE	0
1586	X00131G145	B00C7Z9ZAW	UsedAcceptable	SELLABLE	0
15729	X001GGHLUZ	B01LPZD1N6	UsedAcceptable	SELLABLE	0
15730	X001GOYUQ5	B002GYTPAE	UsedGood	SELLABLE	0
15799	X001GOCH5V	B00SK5IXPQ	UsedGood	SELLABLE	0
15751	X001GFO0VJ	B008DBRFBK	UsedGood	SELLABLE	0
15694	X001GGEZJP	B06XHNQ44X	UsedGood	SELLABLE	0
15855	X001GG37SP	B000EZV3T8	UsedGood	SELLABLE	0
1580	X00130LLUP	B0052G51AQ	UsedAcceptable	SELLABLE	0
15732	X001GGHG3H	B00IIL0LW0	UsedAcceptable	SELLABLE	0
15839	X001GFRWS7	B000VAWXOU	UsedGood	SELLABLE	0
15830	X001GFU0DL	B0000AX72C	UsedGood	SELLABLE	0
15826	X001GFQMB5	B0000DIWZC	UsedGood	SELLABLE	0
15876	X001GFPOHX	B00018RRRK	UsedAcceptable	SELLABLE	0
15784	X001GOE9JD	B008R3F0J8	UsedGood	SELLABLE	0
15867	X001GFU0DV	B00XQEM2E4	UsedGood	SELLABLE	0
15697	X001GG373P	B06XHNQ44X	UsedGood	SELLABLE	0
1582	X0010673IL	B007V493PG	UsedAcceptable	SELLABLE	0
15821	X001HSCH79	B0089XOIBM	UsedGood	SELLABLE	0
15786	X001GOE9J3	B00LU2I3V0	UsedGood	SELLABLE	0
15790	X001GFPOIR	B00UL3JPC0	UsedAcceptable	SELLABLE	0
15731	X001GPU3FV	B000UV6XXW	UsedGood	SELLABLE	1
15709	X001GG9KZT	B016QO64FI	UsedAcceptable	SELLABLE	0
15775	X001GP06KD	B006LXOJC0	UsedAcceptable	SELLABLE	0
15857	X001GG37U3	B01GL65NMQ	UsedGood	SELLABLE	0
15878	X001GFPOJ1	B00018RRRK	UsedGood	SELLABLE	0
15827	X001GFRWSR	B000HDKVCW	UsedAcceptable	SELLABLE	0
15739	X001GPU4A5	B01M7VNGXD	UsedGood	SELLABLE	0
15703	X001GPU1DF	B06XHNQ44X	UsedGood	SELLABLE	0
15865	X001GFU4FF	B00M175FM8	UsedAcceptable	SELLABLE	0
15696	X001GGGMDR	B06XHNQ44X	UsedGood	SELLABLE	0
15718	X001GFQKGH	B013UXLJF8	UsedAcceptable	SELLABLE	0
15693	X001GGGME1	B06XHNQ44X	UsedGood	SELLABLE	0
15820	X001GFS7JP	B00I9UIK5A	UsedGood	SELLABLE	0
15828	X001GFU4FP	B000FFILRO	UsedGood	SELLABLE	0
15723	X001GYDSAJ	B000MQ9H4W	UsedGood	SELLABLE	0
15778	X001GXV54L	B00J5IJ7XE	UsedAcceptable	SELLABLE	0
15795	X001G8YD8L	B00H90O26C	UsedAcceptable	SELLABLE	0
15717	X001G8K1MN	B01BTZE442	UsedGood	SELLABLE	0
15690	X001GG37N5	B06XHNQ44X	UsedGood	SELLABLE	0
16109	X001GOCAMV	B01LPNKFK0	UsedAcceptable	SELLABLE	0
15969	X001GFQKHB	B0106RV5JG	UsedAcceptable	SELLABLE	0
16108	X001GOCAN5	B0009W0BDA	UsedAcceptable	SELLABLE	0
16157	X001G90GQ3	B0015G18SG	UsedAcceptable	SELLABLE	0
16119	X001GOZQQD	B06XBCN3QY	UsedAcceptable	SELLABLE	0
15971	X001GFQKHL	B00VI0Y79Q	UsedGood	SELLABLE	0
16070	X001GXM2K7	B00MWVKCVM	UsedAcceptable	SELLABLE	0
15939	X001GP5PIL	B00671E8DG	UsedAcceptable	SELLABLE	0
16077	X001GXM2JX	B01J8Y91GC	UsedGood	SELLABLE	0
16129	X001GP5RED	B00XPW67ZM	UsedGood	SELLABLE	0
15970	X001GYDSBD	B004S6HR1M	UsedAcceptable	SELLABLE	0
16024	X001GFSAGP	B00J5U8P4E	UsedAcceptable	SELLABLE	0
16018	X001GOCALR	B001N2NTEI	UsedAcceptable	SELLABLE	0
16018	X001GOCALR	B001N2NTEI	UsedAcceptable	UNSELLABLE	1
15915	X001GXV447	B00009NRP4	UsedAcceptable	SELLABLE	0
16091	X001GOZQRR	B018UQ56IG	UsedGood	SELLABLE	0
15936	X001GY6KEF	B0011G20QY	UsedGood	SELLABLE	0
15935	X001GYDSCR	B0011G20QY	UsedGood	SELLABLE	0
16118	X001GFU4HN	B06XBCN3QY	UsedAcceptable	SELLABLE	0
16145	X001GOEA5L	B00LUGHE4S	UsedAcceptable	SELLABLE	0
15930	X001GXV451	B00JRB3ZNC	UsedAcceptable	SELLABLE	0
16013	X001GXV44R	B00DJ3YEH0	UsedGood	SELLABLE	0
15886	X001GOEA5B	B00PVD81MK	UsedGood	SELLABLE	0
15960	X001JDAWRT	B00N7MGPES	UsedGood	SELLABLE	0
16122	X001GPZ8NN	B01NBMVEZY	UsedGood	SELLABLE	0
16071	X001GFTNGB	B0157G5Q8C	UsedAcceptable	SELLABLE	0
15929	X001GPZ8NX	B01669UNR8	UsedGood	SELLABLE	0
16075	X001GFPRKH	B001CCA2KI	UsedAcceptable	SELLABLE	0
16116	X001HSIFMZ	B06X9W64T9	UsedAcceptable	SELLABLE	1
16068	X001GXM2LV	B019XWENGM	UsedAcceptable	SELLABLE	0
16092	X001GXV45B	B01BOU6CBU	UsedAcceptable	SELLABLE	0
16022	X001GFPRL1	B01CS3J9SA	UsedAcceptable	SELLABLE	0
16143	X001GFTNGV	B00STKZLXO	UsedAcceptable	SELLABLE	0
16058	X001GP9QJ5	B00GSPHSWO	UsedGood	SELLABLE	0
16072	X001GFTNH5	B0062QMFOK	UsedGood	SELLABLE	0
15924	X001GOEA4H	B00VMJEK2C	UsedGood	SELLABLE	0
16135	X001GP9QIL	B012T634SM	UsedAcceptable	SELLABLE	0
16115	X001HSGP7H	B06XBF75QJ	UsedGood	SELLABLE	0
15883	X001GOC4YP	B00018RRRK	UsedAcceptable	SELLABLE	0
16153	X001GPU2BB	B0002BEUYO	UsedGood	SELLABLE	0
16149	X001GXV46F	B00G00BTEA	UsedAcceptable	SELLABLE	0
16098	X001GXV479	B01M4OVN81	UsedAcceptable	SELLABLE	0
16110	X001GFRWPZ	B01IRQAYPE	UsedGood	SELLABLE	0
16127	X001GGHLU5	B00N9P8GMW	UsedGood	SELLABLE	0
16113	X001HRQIEX	B01CG8MK9W	UsedAcceptable	SELLABLE	0
16025	X001GFO0MD	B00J5U8P4E	UsedAcceptable	SELLABLE	0
15946	X001GFS7GD	B0044XDA3S	UsedAcceptable	SELLABLE	0
15937	X001GFS1CD	B0011G20QY	UsedAcceptable	SELLABLE	0
16093	X001GFPOGJ	B00WUUNZIW	UsedAcceptable	SELLABLE	0
15919	X001GFRWQJ	B01IBRFB6Q	UsedAcceptable	SELLABLE	0
15961	X001GOYUPV	B00LTQ2ZNY	UsedGood	SELLABLE	0
15959	X001GGEZJF	B01276FRQG	UsedGood	SELLABLE	0
15962	X001GFPOH3	B01338AS5W	UsedAcceptable	SELLABLE	1
15913	X001GP5QWV	B01N4A2IGN	UsedGood	SELLABLE	0
16009	X001GFQBC5	B00268B774	UsedGood	SELLABLE	0
16076	X001GFPRMP	B00J00J0WK	UsedAcceptable	SELLABLE	0
16133	X001GFQBBV	B012T634SM	UsedGood	SELLABLE	0
15922	X001GOYSLR	B004H4X6Z6	UsedAcceptable	SELLABLE	0
15950	X001GO9NXF	B01DIW79GE	UsedAcceptable	SELLABLE	1
16089	X001GOC50D	B00WWEAXPY	UsedAcceptable	SELLABLE	0
16005	X001GGHG3R	B00N11CKMG	UsedGood	SELLABLE	0
16014	X001G8SH3D	B016K32BP2	UsedGood	SELLABLE	0
16044	X001GFS7GX	B00SAYCVTQ	UsedGood	SELLABLE	0
15899	X001GYFVOF	B007R8U5VM	UsedAcceptable	SELLABLE	0
15902	X001GPZB53	B00316KBPO	UsedGood	SELLABLE	0
16003	X001GOYSMB	B06XRYMPGJ	UsedAcceptable	SELLABLE	0
15892	X001GOYUQF	B00GTV05XG	UsedAcceptable	SELLABLE	0
15896	X001GXU3AN	B0007IR2EW	UsedGood	SELLABLE	0
15956	X001GP5Q03	B00NNS5MNQ	UsedVeryGood	SELLABLE	0
16023	X001GO9NX5	B008UHWUY4	UsedAcceptable	SELLABLE	0
15948	X001GOCH5B	B0044XDA3S	UsedAcceptable	SELLABLE	0
15958	X001GP5Q85	B00L1QH8KC	UsedGood	SELLABLE	0
15928	X001GGEZK9	B01KH8JFBY	UsedGood	SELLABLE	0
15949	X001GFS7I1	B006ZP8UOW	UsedGood	SELLABLE	0
16029	X001GFPOI7	B01KKCI9GE	UsedGood	SELLABLE	0
16148	X001GP06K3	B0000DF0RB	UsedAcceptable	SELLABLE	0
15933	X001GY0505	B00002N8CX	UsedAcceptable	SELLABLE	0
16026	X001HSCPX5	B00B2BTAV6	UsedAcceptable	SELLABLE	0
16154	X001GFQMBF	B00B4PJC9K	UsedAcceptable	SELLABLE	0
15947	X001GFQKFN	B0044XDA3S	UsedAcceptable	SELLABLE	0
15952	X001GOE9IT	B004FP99GC	UsedGood	SELLABLE	0
16144	X001GXM207	B00N6X9URC	UsedGood	SELLABLE	0
16137	X001GFS7IB	B00H9EZP3M	UsedGood	SELLABLE	0
15984	X001GP5Q8P	B01GTF3HRW	UsedGood	SELLABLE	0
15923	X001GFPOIH	B00VMJEK2C	UsedAcceptable	SELLABLE	0
15934	X001GXM7S9	B004Z915M4	UsedGood	SELLABLE	0
16043	X001GPU4AF	B01LYELB1S	UsedGood	SELLABLE	0
15938	X001G8SGP7	B014S09OKO	UsedAcceptable	SELLABLE	0
16078	X001GO9NVR	B00T87H860	UsedGood	SELLABLE	0
16147	X001HSCPXF	B0048HU34Y	UsedAcceptable	SELLABLE	0
16117	X001HSPTGZ	B06X9W64T9	UsedAcceptable	SELLABLE	0
16117	X001HSPTGZ	B06X9W64T9	UsedAcceptable	UNSELLABLE	1
15916	X001GXM20R	B01M0AGJIQ	UsedGood	SELLABLE	0
15879	X001GY050Z	B00018RRRK	UsedAcceptable	SELLABLE	0
16156	X001GPZ94V	B00B4PJC9K	UsedGood	SELLABLE	0
16155	X001G8YD8B	B00B4PJC9K	UsedAcceptable	SELLABLE	0
16131	X001GOCANF	B012T634SM	UsedAcceptable	SELLABLE	0
15985	X001GP9QG3	B003UV8L2A	UsedGood	SELLABLE	0
15942	X001GGGKAH	B00HBJ6L60	UsedGood	SELLABLE	0
15945	X001GOE9HF	B00O0UMUEA	UsedGood	SELLABLE	0
16102	X001GGG43P	B01HIOSXXQ	UsedGood	SELLABLE	0
16140	X001GFQEDB	B0010DHFTK	UsedAcceptable	SELLABLE	0
16305	X001GXV54V	B004ILTH1K	UsedAcceptable	SELLABLE	0
16440	X001GFWY21	B00440DVEE	UsedGood	SELLABLE	0
16283	X001GY6KD1	B000E1PXDE	UsedAcceptable	SELLABLE	0
16284	X001GFU4FZ	B0002BA57A	UsedGood	SELLABLE	0
16307	X001GFQQ43	B00305H9U6	UsedGood	SELLABLE	0
16474	X001GXV55F	B009FT54CQ	UsedGood	SELLABLE	0
16200	X001GFQEDL	B00939FV8K	UsedAcceptable	SELLABLE	0
16176	X001GOCAML	B007K9OIMU	UsedAcceptable	SELLABLE	0
16339	X001GYDSBN	B01A9V6OI6	UsedGood	SELLABLE	0
16472	X001GFQKHV	B00CPGMUXW	UsedGood	SELLABLE	0
16443	X001GPU1E9	B00123XZNI	UsedGood	SELLABLE	0
16432	X001GY052D	B004Q4DRJW	UsedAcceptable	SELLABLE	0
16197	X001GP9QH7	B00939FV8K	UsedAcceptable	SELLABLE	0
16181	X001GFWY1R	B0037ZG3DS	UsedAcceptable	SELLABLE	0
16276	X001GOZQR7	B00TJ2FHCG	UsedGood	SELLABLE	0
16326	X001GP5REN	B01FDPVXKW	UsedGood	SELLABLE	0
16296	X001GXM1YT	B004T0YAMG	UsedAcceptable	SELLABLE	0
16252	X001GXM2KH	B003GSLE5I	UsedGood	SELLABLE	0
16450	X001G8YBZV	B01N4TIU06	UsedAcceptable	SELLABLE	0
16268	X001GXM2T3	B01AC3SR7W	UsedAcceptable	SELLABLE	0
16451	X001GOZQS1	B0082YUR7M	UsedGood	SELLABLE	0
16162	X001GOCAM1	B00KAI3KW2	UsedAcceptable	SELLABLE	0
16256	X001GY57I5	B01DE9DY8S	UsedGood	SELLABLE	0
16429	X001GP5PZT	B00YWYFCBC	UsedGood	SELLABLE	1
16184	X001GGD749	B004JKLN80	UsedGood	SELLABLE	0
16439	X001GFU4HD	B004RDH7Y8	UsedGood	SELLABLE	0
16433	X001GFQIF5	B00GJB25XE	UsedGood	SELLABLE	0
16277	X001GFO0JL	B000N5T0T4	UsedGood	SELLABLE	0
16187	X001GFTNG1	B00KMSLHDY	UsedGood	SELLABLE	0
16292	X001GFWY35	B01MUBVMUU	UsedAcceptable	SELLABLE	0
16434	X001GXV56T	B003Y4B4H2	UsedAcceptable	SELLABLE	0
16329	X001GGD74J	B01FDPW4DM	UsedGood	SELLABLE	0
16182	X001GFU4HX	B002G51BZU	UsedAcceptable	SELLABLE	0
16213	X001GXM2LB	B001Q3KSBQ	UsedGood	SELLABLE	0
16265	X001GY57IF	B00006IV0Q	UsedAcceptable	SELLABLE	0
16207	X001GFO0JV	B01I559PPW	UsedAcceptable	SELLABLE	0
16316	X001GP9QIB	B0145QN4F2	UsedGood	SELLABLE	0
16337	X001GG9WED	B00VELD5D8	UsedGood	SELLABLE	0
16230	X001GY5QU9	B00XHE49PI	UsedAcceptable	SELLABLE	0
16167	X001H4O3RP	B018F2SIYO	UsedGood	SELLABLE	0
16441	X001GGGJJ9	B016XBL3F0	UsedAcceptable	SELLABLE	0
16453	X001GXV57N	B007SP5FWI	UsedGood	SELLABLE	0
16241	X001GOZ02D	B00TR78QUI	UsedAcceptable	SELLABLE	0
16263	X001GOC4YZ	B00002N602	UsedAcceptable	SELLABLE	0
16306	X001GOC4Z9	B004ILTH1K	UsedAcceptable	SELLABLE	0
16258	X001GXV45V	B002HRET6A	UsedAcceptable	SELLABLE	0
16231	X001GY6KFJ	B01DEWZWDU	UsedAcceptable	SELLABLE	0
16286	X001GFWY49	B008O0W7RC	UsedGood	SELLABLE	0
16314	X001GG9WEN	B00LF10KTO	UsedGood	SELLABLE	0
16269	X001GY5QUT	B01AC3SR7W	UsedAcceptable	SELLABLE	0
16289	X001GFWY3Z	B00J9FFP98	UsedAcceptable	SELLABLE	0
16251	X001GOZ02N	B00HLSU6PI	UsedGood	SELLABLE	0
16193	X001GOCH7T	B00WBRT4R0	UsedGood	SELLABLE	0
16173	X001GFWY4T	B005BG7MK4	UsedGood	SELLABLE	0
16473	X001GFO0LJ	B00CPGMUXW	UsedAcceptable	SELLABLE	0
16452	X001GFPRLL	B012IWKRU0	UsedAcceptable	SELLABLE	1
16449	X001GFWY4J	B01F35AMS6	UsedGood	SELLABLE	0
16293	X001GXV46P	B00008ZOXX	UsedAcceptable	SELLABLE	0
16295	X001GOYSKX	B00BF6HZ6K	UsedGood	SELLABLE	0
16310	X001GOYSKN	B0054M1AVM	UsedGood	SELLABLE	0
16240	X001GFPRLV	B00TR78QUI	UsedAcceptable	SELLABLE	0
16267	X001GYFVN1	B0000Z6JJG	UsedAcceptable	SELLABLE	0
16317	X001GGHLUP	B01FDPVXZC	UsedAcceptable	SELLABLE	0
16260	X001GGD6MR	B00A81SXHI	UsedGood	SELLABLE	0
16471	X001GFO0MN	B00CPGMUXW	UsedAcceptable	SELLABLE	0
16257	X001GFRWQT	B002HRET6A	UsedAcceptable	SELLABLE	0
16259	X001GYFVNV	B002HRET6A	UsedAcceptable	SELLABLE	0
16445	X001H4M2WX	B00BGA9WK2	UsedAcceptable	SELLABLE	0
16454	X001GOYSM1	B017NT8IYU	UsedAcceptable	SELLABLE	1
16282	X001GFS7GN	B014M8Z942	UsedGood	SELLABLE	0
16328	X001GPZB4J	B01FDPW2K2	UsedGood	SELLABLE	0
16312	X001GGHG41	B00TGIW1XG	UsedGood	SELLABLE	0
16458	X001GOE9JX	B00N9AWVHS	UsedAcceptable	SELLABLE	0
16271	X001GPZB4T	B01I8CRWTS	UsedGood	SELLABLE	0
16202	X001GFO0W3	B00ESQ4VCA	UsedAcceptable	SELLABLE	0
16327	X001GPU3FL	B01FDPW2K2	UsedGood	SELLABLE	0
16261	X001GYFVP9	B00378KMEG	UsedAcceptable	SELLABLE	0
16320	X001GGEZJZ	B01FDPVXZC	UsedGood	SELLABLE	0
16264	X001GOYURJ	B0014CODT2	UsedAcceptable	SELLABLE	0
16325	X001GG373F	B01FDPVXKW	UsedGood	SELLABLE	0
16171	X001H4NMLD	B00K81OTRG	UsedGood	SELLABLE	0
16199	X001GO9NWB	B00939FV8K	UsedAcceptable	SELLABLE	0
16191	X001GY6KRR	B00KOHMSHW	UsedGood	SELLABLE	0
16324	X001GG3749	B01FDPVXZC	UsedAcceptable	SELLABLE	0
16161	X001GFU0EP	B00CYX54C0	UsedGood	SELLABLE	0
16332	X001G8Y63N	B01F8FWQOE	UsedGood	SELLABLE	0
16285	X001H4N78B	B015R9KIC8	UsedGood	SELLABLE	0
16467	X001GY050F	B01FEATL2I	UsedAcceptable	SELLABLE	0
16266	X001GFS7J5	B0000Z6JJG	UsedAcceptable	SELLABLE	0
16198	X001GO9NW1	B00939FV8K	UsedAcceptable	SELLABLE	0
16333	X001GGG43F	B01F8FWQOE	UsedGood	SELLABLE	0
16281	X001GP06KN	B00SXTN2IM	UsedAcceptable	SELLABLE	0
16238	X001GY050P	B01E0472TI	UsedAcceptable	SELLABLE	0
16174	X001GP06KX	B005BG7MK4	UsedGood	SELLABLE	0
16344	X001G8SGPH	B017RQ1J9K	UsedAcceptable	SELLABLE	0
16234	X001GFS7JF	B00KJ10E60	UsedGood	SELLABLE	0
16431	X001GFS849	B00C351GBC	UsedGood	SELLABLE	0
16192	X001GG9AP9	B01H5RHG9S	UsedAcceptable	SELLABLE	0
16249	X001GP5PI1	B00V0D0URE	UsedGood	SELLABLE	0
16253	X001GXM2JD	B003GSLE3K	UsedGood	SELLABLE	0
16694	X001HSCHER	B006LXOJC0	UsedGood	SELLABLE	0
16484	X001GXZ2CR	B014X6M482	UsedGood	SELLABLE	0
16599	X001GOZQQN	B0013M2MBE	UsedAcceptable	SELLABLE	0
16606	X001GXZ2D1	B01M8HZLZ3	UsedAcceptable	SELLABLE	0
16698	X001HSDDC7	B01B4XUU2O	UsedAcceptable	SELLABLE	0
16588	X001GFU4H3	B01DPZD2MO	UsedAcceptable	SELLABLE	0
